date,district,temperature_c,rainfall_mm,humidity_pct,wind_speed_kmh,pressure_hpa
2021-04-13,Kathmandu,22.1,0.0,52.9,4.8,843.8
2021-04-14,Kathmandu,21.4,11.0,68.2,4.5,846.7
2021-04-15,Kathmandu,25.9,15.3,67.5,3.8,840.4
2021-04-16,Kathmandu,23.6,12.2,60.8,3.4,846.9
2021-04-17,Kathmandu,25.2,14.7,71.6,3.1,843.1
2021-04-18,Kathmandu,19.5,15.5,71.0,4.5,845.0
2021-04-19,Kathmandu,19.5,6.5,53.1,4.4,844.3
2021-04-20,Kathmandu,23.3,0.0,56.3,9.4,846.8
2021-04-21,Kathmandu,23.0,16.3,64.5,1.9,844.9
2021-04-22,Kathmandu,24.8,9.9,59.2,11.4,849.3
2021-04-23,Kathmandu,19.2,8.4,71.1,2.2,848.0
2021-04-24,Kathmandu,23.9,0.0,55.6,4.3,842.6
2021-04-25,Kathmandu,24.6,5.3,58.2,5.4,849.1
2021-04-26,Kathmandu,24.6,7.5,61.4,2.5,846.0
2021-04-27,Kathmandu,22.1,9.9,67.3,2.2,845.5
2021-04-28,Kathmandu,24.0,16.3,64.5,4.0,847.5
2021-04-29,Kathmandu,21.5,15.4,64.7,6.2,841.9
2021-04-30,Kathmandu,22.6,20.4,74.6,7.2,840.9
2021-05-01,Kathmandu,21.2,9.3,54.9,2.0,845.1
2021-05-02,Kathmandu,21.9,9.2,67.3,3.9,843.2
2021-05-03,Kathmandu,23.0,18.6,61.9,1.6,851.2
2021-05-04,Kathmandu,22.6,10.7,62.3,2.5,842.7
2021-05-05,Kathmandu,22.2,12.1,56.7,8.4,845.1
2021-05-06,Kathmandu,21.2,4.2,53.1,5.2,845.6
2021-05-07,Kathmandu,27.8,18.5,76.3,2.6,848.7
2021-05-08,Kathmandu,23.0,27.3,82.1,7.9,842.0
2021-05-09,Kathmandu,24.7,10.1,68.8,2.8,840.2
2021-05-10,Kathmandu,20.6,24.7,67.5,4.2,849.2
2021-05-11,Kathmandu,27.0,17.4,63.7,1.5,845.2
2021-05-12,Kathmandu,24.7,5.3,60.9,2.6,847.4
2021-05-13,Kathmandu,23.5,11.8,68.0,5.0,847.6
2021-05-14,Kathmandu,23.6,0.0,51.0,4.8,848.1
2021-05-15,Kathmandu,26.3,16.5,65.3,3.3,843.9
2021-05-16,Kathmandu,18.7,0.0,49.3,4.0,843.1
2021-05-17,Kathmandu,23.1,33.9,90.4,6.5,839.0
2021-05-18,Kathmandu,24.6,8.5,59.4,3.8,842.0
2021-05-19,Kathmandu,24.6,16.2,68.1,5.4,845.2
2021-05-20,Kathmandu,30.0,13.0,65.8,3.0,842.9
2021-05-21,Kathmandu,24.3,10.1,68.6,4.2,841.6
2021-05-22,Kathmandu,27.1,21.6,67.5,1.4,845.2
2021-05-23,Kathmandu,28.8,21.1,77.7,3.2,849.0
2021-05-24,Kathmandu,26.5,5.9,53.3,4.4,844.8
2021-05-25,Kathmandu,23.9,21.7,78.2,4.0,841.6
2021-05-26,Kathmandu,22.7,11.3,55.5,3.0,848.8
2021-05-27,Kathmandu,26.9,22.2,72.2,2.4,842.7
2021-05-28,Kathmandu,28.7,33.6,90.0,4.5,849.4
2021-05-29,Kathmandu,26.6,26.7,79.8,3.9,844.2
2021-05-30,Kathmandu,28.0,24.4,76.6,5.1,845.3
2021-05-31,Kathmandu,30.7,18.2,64.3,2.8,849.7
2021-06-01,Kathmandu,27.3,23.9,70.4,5.9,840.9
2021-06-02,Kathmandu,23.4,28.8,84.8,2.2,841.8
2021-06-03,Kathmandu,25.8,28.1,79.8,1.8,844.0
2021-06-04,Kathmandu,28.5,23.0,77.9,8.4,844.6
2021-06-05,Kathmandu,25.3,0.0,55.4,2.2,852.9
2021-06-06,Kathmandu,28.8,11.5,62.8,4.6,842.3
2021-06-07,Kathmandu,25.7,17.3,72.7,3.5,841.1
2021-06-08,Kathmandu,26.5,31.8,81.7,8.5,842.2
2021-06-09,Kathmandu,25.2,33.4,80.9,6.0,845.7
2021-06-10,Kathmandu,26.2,26.1,68.8,1.8,846.5
2021-06-11,Kathmandu,26.3,40.4,92.1,10.1,842.9
2021-06-12,Kathmandu,22.7,30.8,81.8,7.3,845.1
2021-06-13,Kathmandu,25.1,23.4,70.7,3.3,850.8
2021-06-14,Kathmandu,23.5,13.3,71.5,2.2,845.1
2021-06-15,Kathmandu,25.2,41.2,89.2,4.7,846.0
2021-06-16,Kathmandu,24.4,34.4,83.8,4.9,850.7
2021-06-17,Kathmandu,28.0,45.6,95.9,1.5,842.9
2021-06-18,Kathmandu,28.0,49.8,98.2,4.5,842.7
2021-06-19,Kathmandu,27.1,13.0,66.9,6.9,843.6
2021-06-20,Kathmandu,23.5,13.1,64.5,4.4,843.4
2021-06-21,Kathmandu,25.8,0.0,64.9,4.0,839.5
2021-06-22,Kathmandu,23.3,37.4,81.3,3.7,845.4
2021-06-23,Kathmandu,25.7,34.7,86.5,2.6,845.7
2021-06-24,Kathmandu,27.3,28.7,77.5,7.7,844.4
2021-06-25,Kathmandu,27.9,14.2,68.6,3.4,845.7
2021-06-26,Kathmandu,26.9,27.0,82.8,4.7,845.8
2021-06-27,Kathmandu,28.4,30.2,77.6,2.0,841.1
2021-06-28,Kathmandu,26.4,37.1,87.7,3.9,845.9
2021-06-29,Kathmandu,25.4,31.4,81.4,5.6,846.7
2021-06-30,Kathmandu,27.6,0.0,51.8,3.4,840.2
2021-07-01,Kathmandu,27.6,27.2,83.1,3.4,849.4
2021-07-02,Kathmandu,24.8,42.2,92.3,4.2,841.3
2021-07-03,Kathmandu,26.5,36.1,81.7,5.4,841.6
2021-07-04,Kathmandu,25.2,0.0,60.5,4.5,845.6
2021-07-05,Kathmandu,21.7,45.1,86.9,12.3,846.6
2021-07-06,Kathmandu,26.5,43.3,89.5,8.4,847.3
2021-07-07,Kathmandu,23.0,34.6,80.5,3.0,846.7
2021-07-08,Kathmandu,26.2,32.5,84.8,7.5,843.4
2021-07-09,Kathmandu,22.5,48.7,91.6,1.5,845.3
2021-07-10,Kathmandu,24.1,10.2,67.0,3.5,844.0
2021-07-11,Kathmandu,24.6,43.9,93.1,1.8,845.5
2021-07-12,Kathmandu,27.8,23.8,72.2,5.8,845.2
2021-07-13,Kathmandu,24.3,42.3,98.0,3.4,843.5
2021-07-14,Kathmandu,23.1,30.9,76.0,2.1,844.0
2021-07-15,Kathmandu,26.0,14.8,59.8,6.5,839.4
2021-07-16,Kathmandu,24.7,23.6,78.2,2.2,847.5
2021-07-17,Kathmandu,26.7,41.5,77.5,6.2,845.9
2021-07-18,Kathmandu,23.0,26.9,84.0,4.8,838.1
2021-07-19,Kathmandu,25.4,22.1,73.2,3.7,847.4
2021-07-20,Kathmandu,29.8,22.0,65.5,7.0,844.8
2021-07-21,Kathmandu,24.4,36.8,79.7,2.5,842.2
2021-07-22,Kathmandu,25.1,49.8,86.7,1.6,841.9
2021-07-23,Kathmandu,21.4,4.2,60.3,2.2,842.9
2021-07-24,Kathmandu,22.9,61.8,97.8,12.2,842.2
2021-07-25,Kathmandu,25.5,31.4,82.6,2.6,842.6
2021-07-26,Kathmandu,23.8,35.7,82.0,3.3,850.1
2021-07-27,Kathmandu,25.6,23.8,71.7,9.6,846.1
2021-07-28,Kathmandu,25.1,28.7,80.5,3.3,851.1
2021-07-29,Kathmandu,21.6,0.0,58.1,5.9,845.7
2021-07-30,Kathmandu,26.1,16.5,73.9,10.2,846.7
2021-07-31,Kathmandu,21.5,19.2,67.2,5.4,842.4
2021-08-01,Kathmandu,22.4,41.6,88.1,4.1,844.5
2021-08-02,Kathmandu,24.3,10.6,60.3,6.6,844.8
2021-08-03,Kathmandu,26.9,32.8,82.1,1.3,846.9
2021-08-04,Kathmandu,21.6,23.6,70.0,3.2,844.9
2021-08-05,Kathmandu,23.8,16.9,66.4,8.5,846.1
2021-08-06,Kathmandu,23.8,0.0,52.9,2.7,845.9
2021-08-07,Kathmandu,24.7,16.8,69.9,4.5,844.1
2021-08-08,Kathmandu,25.6,14.7,66.8,5.9,843.8
2021-08-09,Kathmandu,22.3,0.0,57.5,3.5,843.0
2021-08-10,Kathmandu,25.1,18.3,69.1,6.0,848.2
2021-08-11,Kathmandu,25.6,26.3,73.1,4.8,844.1
2021-08-12,Kathmandu,26.4,0.0,56.0,18.2,846.0
2021-08-13,Kathmandu,23.7,28.2,73.0,6.7,844.5
2021-08-14,Kathmandu,22.9,24.2,77.2,4.8,848.2
2021-08-15,Kathmandu,21.5,18.1,68.1,1.4,839.0
2021-08-16,Kathmandu,19.4,31.4,81.1,2.8,845.9
2021-08-17,Kathmandu,21.7,23.6,75.0,2.3,841.2
2021-08-18,Kathmandu,22.4,19.6,78.7,9.4,846.2
2021-08-19,Kathmandu,21.8,38.4,87.6,2.1,844.6
2021-08-20,Kathmandu,23.1,22.7,73.5,3.5,840.6
2021-08-21,Kathmandu,18.9,33.8,78.6,5.2,846.0
2021-08-22,Kathmandu,21.3,34.6,86.7,3.1,845.7
2021-08-23,Kathmandu,25.5,34.7,81.4,3.3,844.3
2021-08-24,Kathmandu,23.4,28.9,70.5,4.8,844.7
2021-08-25,Kathmandu,22.5,22.3,71.9,2.7,845.5
2021-08-26,Kathmandu,21.9,21.4,73.1,4.5,848.5
2021-08-27,Kathmandu,20.3,19.5,66.5,6.5,844.1
2021-08-28,Kathmandu,17.4,2.8,56.6,2.9,848.0
2021-08-29,Kathmandu,21.7,27.1,76.3,2.2,844.9
2021-08-30,Kathmandu,15.7,22.7,72.9,10.6,848.9
2021-08-31,Kathmandu,19.9,27.1,82.9,10.7,844.3
2021-09-01,Kathmandu,20.4,19.1,63.7,4.0,843.0
2021-09-02,Kathmandu,19.3,24.9,85.1,4.4,841.7
2021-09-03,Kathmandu,24.5,8.7,61.8,4.4,844.9
2021-09-04,Kathmandu,23.6,10.1,66.0,3.2,842.6
2021-09-05,Kathmandu,21.9,0.2,55.8,3.9,849.2
2021-09-06,Kathmandu,17.9,17.3,60.2,1.4,842.4
2021-09-07,Kathmandu,23.4,12.4,59.6,1.9,842.9
2021-09-08,Kathmandu,20.7,11.3,61.4,3.4,846.7
2021-09-09,Kathmandu,17.4,0.0,60.0,2.9,848.6
2021-09-10,Kathmandu,19.2,14.1,59.4,2.0,847.2
2021-09-11,Kathmandu,20.9,7.1,56.4,3.9,848.2
2021-09-12,Kathmandu,17.7,32.9,82.1,6.1,844.8
2021-09-13,Kathmandu,19.0,15.7,69.9,2.7,844.8
2021-09-14,Kathmandu,19.3,8.9,64.3,4.8,851.0
2021-09-15,Kathmandu,16.3,11.2,59.0,3.4,850.1
2021-09-16,Kathmandu,17.8,13.9,58.1,6.7,847.1
2021-09-17,Kathmandu,16.2,13.6,68.6,1.8,848.3
2021-09-18,Kathmandu,19.8,21.8,79.6,2.2,847.6
2021-09-19,Kathmandu,16.1,13.5,64.1,3.3,841.4
2021-09-20,Kathmandu,18.4,23.8,68.3,2.4,844.9
2021-09-21,Kathmandu,14.9,11.0,61.7,7.9,849.5
2021-09-22,Kathmandu,15.3,15.3,69.2,1.9,847.2
2021-09-23,Kathmandu,15.0,0.0,53.8,3.2,844.8
2021-09-24,Kathmandu,16.7,18.3,76.7,12.1,849.5
2021-09-25,Kathmandu,17.5,18.5,74.4,1.8,846.1
2021-09-26,Kathmandu,17.7,10.5,64.3,4.2,847.3
2021-09-27,Kathmandu,13.3,11.5,54.4,3.4,846.1
2021-09-28,Kathmandu,16.4,0.1,51.6,5.3,846.6
2021-09-29,Kathmandu,15.1,10.1,60.3,5.0,846.8
2021-09-30,Kathmandu,17.5,15.3,63.5,4.8,848.9
2021-10-01,Kathmandu,15.8,14.1,67.2,7.0,849.3
2021-10-02,Kathmandu,16.0,0.0,56.1,6.9,843.6
2021-10-03,Kathmandu,14.5,0.0,46.6,2.9,846.1
2021-10-04,Kathmandu,19.3,0.0,59.0,2.8,848.8
2021-10-05,Kathmandu,13.2,0.0,55.1,5.9,844.6
2021-10-06,Kathmandu,14.8,7.3,62.6,4.5,841.1
2021-10-07,Kathmandu,15.7,4.8,62.6,5.0,842.3
2021-10-08,Kathmandu,14.9,10.7,59.7,4.2,842.5
2021-10-09,Kathmandu,13.7,9.3,68.7,3.1,843.6
2021-10-10,Kathmandu,11.5,0.0,54.3,5.8,842.8
2021-10-11,Kathmandu,13.6,0.0,62.6,2.6,848.1
2021-10-12,Kathmandu,12.9,7.4,56.5,12.3,844.2
2021-10-13,Kathmandu,18.1,0.9,62.9,11.5,848.8
2021-10-14,Kathmandu,19.1,8.2,57.0,14.0,841.6
2021-10-15,Kathmandu,14.4,7.2,73.5,4.7,843.9
2021-10-16,Kathmandu,11.5,3.8,53.3,3.3,845.3
2021-10-17,Kathmandu,15.7,6.3,65.3,9.1,847.4
2021-10-18,Kathmandu,12.1,5.7,57.7,4.3,848.4
2021-10-19,Kathmandu,12.9,10.5,67.0,6.7,843.4
2021-10-20,Kathmandu,12.6,3.4,57.5,6.7,848.0
2021-10-21,Kathmandu,12.8,0.0,49.5,2.6,840.0
2021-10-22,Kathmandu,12.9,3.2,43.6,5.7,847.6
2021-10-23,Kathmandu,10.9,4.2,70.9,6.5,841.0
2021-10-24,Kathmandu,12.0,5.8,60.0,4.0,846.3
2021-10-25,Kathmandu,15.3,4.7,44.0,1.9,848.4
2021-10-26,Kathmandu,13.1,4.9,60.4,9.2,847.7
2021-10-27,Kathmandu,13.3,5.4,62.8,12.1,840.1
2021-10-28,Kathmandu,8.5,3.7,54.4,4.4,843.7
2021-10-29,Kathmandu,14.8,6.1,56.3,3.5,847.2
2021-10-30,Kathmandu,11.4,3.8,57.9,1.7,847.1
2021-10-31,Kathmandu,14.9,4.1,64.3,4.6,845.8
2021-11-01,Kathmandu,12.9,0.0,55.5,3.2,838.4
2021-11-02,Kathmandu,11.3,4.3,65.8,1.7,848.6
2021-11-03,Kathmandu,9.0,4.8,64.5,7.0,849.1
2021-11-04,Kathmandu,16.6,4.2,57.2,5.9,845.5
2021-11-05,Kathmandu,13.8,4.3,50.6,3.0,845.7
2021-11-06,Kathmandu,13.8,3.0,56.3,10.7,846.5
2021-11-07,Kathmandu,15.6,0.0,57.6,4.1,849.4
2021-11-08,Kathmandu,12.3,1.4,56.4,4.5,845.8
2021-11-09,Kathmandu,14.5,1.1,59.1,3.7,844.4
2021-11-10,Kathmandu,10.8,5.3,63.6,7.6,846.1
2021-11-11,Kathmandu,13.1,0.0,57.7,5.7,845.0
2021-11-12,Kathmandu,10.3,0.0,53.6,1.4,845.0
2021-11-13,Kathmandu,10.5,0.0,57.6,4.2,839.7
2021-11-14,Kathmandu,11.6,4.0,69.4,6.6,846.6
2021-11-15,Kathmandu,8.8,0.0,47.6,1.7,848.5
2021-11-16,Kathmandu,11.9,2.3,59.3,6.6,848.1
2021-11-17,Kathmandu,10.5,4.0,67.4,5.8,847.9
2021-11-18,Kathmandu,7.1,0.0,49.1,2.4,844.8
2021-11-19,Kathmandu,10.1,2.0,61.6,3.7,845.4
2021-11-20,Kathmandu,10.3,0.5,61.1,2.0,848.6
2021-11-21,Kathmandu,12.6,1.1,48.5,3.0,847.6
2021-11-22,Kathmandu,11.4,3.4,61.3,3.6,849.5
2021-11-23,Kathmandu,13.7,0.0,53.6,6.1,843.0
2021-11-24,Kathmandu,11.8,2.0,56.3,6.9,843.0
2021-11-25,Kathmandu,9.6,0.0,53.4,4.8,844.0
2021-11-26,Kathmandu,10.5,0.0,61.6,3.5,842.2
2021-11-27,Kathmandu,9.9,2.2,56.2,6.5,841.0
2021-11-28,Kathmandu,11.5,0.0,52.7,4.5,846.4
2021-11-29,Kathmandu,10.6,2.0,54.4,5.1,846.2
2021-11-30,Kathmandu,9.2,0.0,53.3,7.1,845.7
2021-12-01,Kathmandu,10.4,0.0,49.6,6.2,846.1
2021-12-02,Kathmandu,11.3,1.4,53.8,5.1,840.6
2021-12-03,Kathmandu,8.3,0.0,55.6,5.7,843.6
2021-12-04,Kathmandu,10.9,0.0,57.0,3.0,844.1
2021-12-05,Kathmandu,7.1,1.6,62.3,2.7,845.1
2021-12-06,Kathmandu,12.4,2.1,57.9,12.0,840.6
2021-12-07,Kathmandu,11.2,1.4,53.7,2.7,842.2
2021-12-08,Kathmandu,13.4,0.0,49.9,7.1,843.7
2021-12-09,Kathmandu,7.9,1.2,57.4,3.5,848.2
2021-12-10,Kathmandu,12.4,2.0,56.0,6.1,845.8
2021-12-11,Kathmandu,11.9,1.6,55.9,1.4,848.1
2021-12-12,Kathmandu,9.7,0.0,56.3,1.9,844.6
2021-12-13,Kathmandu,9.3,0.0,57.6,7.4,845.0
2021-12-14,Kathmandu,7.9,0.0,56.3,1.6,846.5
2021-12-15,Kathmandu,7.3,0.0,54.1,3.0,844.5
2021-12-16,Kathmandu,8.5,0.0,51.0,9.3,843.1
2021-12-17,Kathmandu,7.5,0.0,51.9,6.9,840.5
2021-12-18,Kathmandu,13.2,1.7,60.6,3.4,843.2
2021-12-19,Kathmandu,7.0,0.0,52.9,2.7,847.5
2021-12-20,Kathmandu,10.3,0.0,48.3,10.2,848.8
2021-12-21,Kathmandu,10.9,0.0,60.8,2.8,842.7
2021-12-22,Kathmandu,10.7,1.2,51.2,5.0,839.8
2021-12-23,Kathmandu,10.9,0.0,55.2,8.8,847.8
2021-12-24,Kathmandu,11.9,0.0,57.5,5.5,845.2
2021-12-25,Kathmandu,9.2,1.0,55.8,8.9,841.0
2021-12-26,Kathmandu,10.2,1.2,43.6,3.3,835.7
2021-12-27,Kathmandu,9.5,0.0,57.0,2.3,842.1
2021-12-28,Kathmandu,12.7,1.6,62.9,6.2,843.6
2021-12-29,Kathmandu,14.3,0.9,59.7,8.3,841.5
2021-12-30,Kathmandu,7.8,0.0,44.4,5.7,847.1
2021-12-31,Kathmandu,6.1,0.4,66.0,2.5,842.6
2022-01-01,Kathmandu,11.3,0.0,48.4,15.2,845.0
2022-01-02,Kathmandu,12.4,0.8,50.2,2.0,852.1
2022-01-03,Kathmandu,14.2,1.3,59.9,4.7,845.4
2022-01-04,Kathmandu,11.8,1.0,58.1,8.8,844.7
2022-01-05,Kathmandu,13.1,0.8,56.0,4.4,844.7
2022-01-06,Kathmandu,13.7,0.0,52.2,6.3,847.0
2022-01-07,Kathmandu,13.4,0.0,61.7,1.6,846.6
2022-01-08,Kathmandu,12.2,1.4,55.9,6.2,842.0
2022-01-09,Kathmandu,8.0,0.0,47.2,2.4,843.8
2022-01-10,Kathmandu,10.6,0.0,61.2,4.7,843.0
2022-01-11,Kathmandu,11.2,1.2,57.1,2.0,844.2
2022-01-12,Kathmandu,10.5,0.0,60.6,6.5,850.5
2022-01-13,Kathmandu,10.7,0.0,57.9,5.7,846.9
2022-01-14,Kathmandu,13.9,0.0,67.0,4.7,844.8
2022-01-15,Kathmandu,9.4,0.0,53.5,7.5,848.7
2022-01-16,Kathmandu,12.5,0.2,55.2,6.0,845.6
2022-01-17,Kathmandu,11.6,0.0,58.6,1.9,840.1
2022-01-18,Kathmandu,9.3,0.0,53.5,7.4,850.0
2022-01-19,Kathmandu,9.0,0.7,59.6,6.1,844.5
2022-01-20,Kathmandu,7.8,0.0,40.3,2.7,838.2
2022-01-21,Kathmandu,12.2,1.4,55.8,4.3,840.2
2022-01-22,Kathmandu,11.2,0.0,54.5,3.2,848.4
2022-01-23,Kathmandu,9.8,0.0,54.3,13.0,840.2
2022-01-24,Kathmandu,7.8,0.0,50.6,2.2,849.0
2022-01-25,Kathmandu,12.5,1.1,60.4,3.3,845.2
2022-01-26,Kathmandu,11.3,1.3,53.5,4.1,847.1
2022-01-27,Kathmandu,10.3,0.0,56.0,4.6,844.2
2022-01-28,Kathmandu,9.9,0.0,54.8,3.4,846.6
2022-01-29,Kathmandu,11.5,0.0,57.5,4.5,845.9
2022-01-30,Kathmandu,13.0,0.0,62.2,5.7,844.9
2022-01-31,Kathmandu,11.5,0.0,56.0,2.8,841.8
2022-02-01,Kathmandu,9.8,1.7,60.6,3.4,846.1
2022-02-02,Kathmandu,12.2,1.7,57.1,11.2,839.5
2022-02-03,Kathmandu,14.5,0.0,52.5,7.5,847.8
2022-02-04,Kathmandu,12.6,0.0,54.3,7.3,845.6
2022-02-05,Kathmandu,12.7,0.0,53.6,1.9,846.4
2022-02-06,Kathmandu,12.1,0.0,57.8,12.4,837.1
2022-02-07,Kathmandu,11.0,0.0,55.5,4.0,841.6
2022-02-08,Kathmandu,11.1,1.1,51.9,7.9,843.5
2022-02-09,Kathmandu,9.7,0.0,53.9,4.8,847.0
2022-02-10,Kathmandu,15.5,0.0,47.4,1.6,842.2
2022-02-11,Kathmandu,14.2,0.0,54.1,3.5,852.6
2022-02-12,Kathmandu,13.5,0.0,55.0,7.5,844.2
2022-02-13,Kathmandu,14.1,1.7,65.4,7.7,842.0
2022-02-14,Kathmandu,14.3,1.1,62.6,4.9,844.4
2022-02-15,Kathmandu,12.2,1.7,51.2,2.2,842.1
2022-02-16,Kathmandu,13.2,1.8,57.4,8.0,841.4
2022-02-17,Kathmandu,13.0,0.0,56.1,2.8,848.0
2022-02-18,Kathmandu,19.1,1.2,54.8,4.7,846.5
2022-02-19,Kathmandu,16.2,2.1,55.8,6.0,846.5
2022-02-20,Kathmandu,14.6,0.0,53.2,6.3,848.8
2022-02-21,Kathmandu,17.1,0.0,64.4,5.8,846.5
2022-02-22,Kathmandu,17.0,1.6,54.2,2.6,841.8
2022-02-23,Kathmandu,11.9,1.6,58.0,3.3,847.1
2022-02-24,Kathmandu,14.3,0.0,42.4,2.5,841.6
2022-02-25,Kathmandu,14.9,1.5,60.3,6.6,843.6
2022-02-26,Kathmandu,16.3,2.7,63.1,6.1,844.9
2022-02-27,Kathmandu,14.7,1.5,50.9,2.8,844.6
2022-02-28,Kathmandu,15.1,0.0,52.4,7.2,839.6
2022-03-01,Kathmandu,14.5,0.0,57.3,7.2,842.1
2022-03-02,Kathmandu,17.7,2.9,57.4,8.7,844.9
2022-03-03,Kathmandu,12.8,0.0,57.3,5.9,843.2
2022-03-04,Kathmandu,15.0,0.0,53.6,6.2,848.4
2022-03-05,Kathmandu,12.3,2.3,66.2,3.5,848.9
2022-03-06,Kathmandu,14.0,0.0,51.7,4.0,841.6
2022-03-07,Kathmandu,16.9,0.0,68.5,8.2,845.2
2022-03-08,Kathmandu,17.0,2.4,63.1,3.0,849.7
2022-03-09,Kathmandu,15.9,0.0,59.2,2.6,844.6
2022-03-10,Kathmandu,18.9,3.9,52.9,6.2,843.8
2022-03-11,Kathmandu,19.5,0.0,59.5,1.5,847.6
2022-03-12,Kathmandu,16.8,0.0,58.0,2.9,844.2
2022-03-13,Kathmandu,17.5,0.0,44.4,8.9,848.8
2022-03-14,Kathmandu,16.3,4.0,51.2,9.9,843.2
2022-03-15,Kathmandu,18.6,0.4,57.1,7.7,843.6
2022-03-16,Kathmandu,15.1,3.9,57.5,4.6,847.4
2022-03-17,Kathmandu,21.2,3.3,55.1,2.6,845.3
2022-03-18,Kathmandu,20.0,0.0,60.4,1.9,845.3
2022-03-19,Kathmandu,15.5,0.0,50.6,3.6,839.3
2022-03-20,Kathmandu,16.4,1.5,53.9,2.0,843.9
2022-03-21,Kathmandu,19.0,1.1,52.6,12.1,847.6
2022-03-22,Kathmandu,17.6,6.3,62.6,3.5,842.6
2022-03-23,Kathmandu,19.5,5.2,50.6,3.8,847.1
2022-03-24,Kathmandu,17.8,0.2,52.7,6.9,845.8
2022-03-25,Kathmandu,21.7,3.7,49.3,1.8,844.4
2022-03-26,Kathmandu,18.8,0.0,53.4,3.8,849.1
2022-03-27,Kathmandu,23.8,4.6,62.3,4.4,844.0
2022-03-28,Kathmandu,20.3,8.0,65.1,2.0,844.2
2022-03-29,Kathmandu,16.5,7.9,57.7,2.5,844.4
2022-03-30,Kathmandu,23.5,2.6,59.7,3.1,845.2
2022-03-31,Kathmandu,21.7,5.6,58.6,7.8,847.3
2022-04-01,Kathmandu,20.4,5.1,65.9,9.8,840.6
2022-04-02,Kathmandu,21.1,2.8,56.6,5.7,847.6
2022-04-03,Kathmandu,17.5,2.8,42.4,4.2,845.2
2022-04-04,Kathmandu,16.4,4.7,63.2,8.9,846.7
2022-04-05,Kathmandu,20.1,5.3,56.9,7.2,852.2
2022-04-06,Kathmandu,23.1,8.2,60.2,14.3,843.5
2022-04-07,Kathmandu,21.2,10.8,65.3,1.7,841.3
2022-04-08,Kathmandu,24.0,9.5,55.5,4.5,845.6
2022-04-09,Kathmandu,23.3,10.6,63.9,3.2,846.1
2022-04-10,Kathmandu,20.9,7.5,63.7,1.8,847.6
2022-04-11,Kathmandu,23.3,10.8,65.5,4.5,843.4
2022-04-12,Kathmandu,24.1,0.0,52.0,13.4,842.5
2022-04-13,Kathmandu,21.1,7.6,66.0,2.3,840.4
2022-04-14,Kathmandu,20.9,16.8,63.5,17.6,840.9
2022-04-15,Kathmandu,21.7,0.7,52.4,7.3,843.8
2022-04-16,Kathmandu,16.8,2.5,56.3,9.1,844.7
2022-04-17,Kathmandu,22.3,0.0,56.5,9.1,851.2
2022-04-18,Kathmandu,23.3,9.6,61.1,5.8,839.9
2022-04-19,Kathmandu,22.2,4.7,64.9,3.5,846.0
2022-04-20,Kathmandu,22.8,6.6,61.8,2.0,842.8
2022-04-21,Kathmandu,22.1,0.0,55.4,2.3,845.7
2022-04-22,Kathmandu,18.3,16.2,69.3,6.2,843.3
2022-04-23,Kathmandu,25.7,18.2,73.2,3.6,848.1
2022-04-24,Kathmandu,21.8,20.8,72.8,2.5,848.1
2022-04-25,Kathmandu,21.4,4.7,49.7,5.2,844.7
2022-04-26,Kathmandu,25.5,6.0,65.2,5.6,849.3
2022-04-27,Kathmandu,24.8,5.8,60.2,6.9,847.3
2022-04-28,Kathmandu,23.5,21.0,75.2,2.8,849.2
2022-04-29,Kathmandu,24.6,16.5,66.2,4.2,844.9
2022-04-30,Kathmandu,20.9,14.9,57.8,2.8,847.9
2022-05-01,Kathmandu,23.1,16.1,56.5,2.1,842.7
2022-05-02,Kathmandu,26.0,14.7,62.0,8.2,842.4
2022-05-03,Kathmandu,22.1,8.5,64.4,7.8,851.5
2022-05-04,Kathmandu,21.6,18.9,76.6,1.7,841.7
2022-05-05,Kathmandu,23.9,0.0,56.5,4.6,843.7
2022-05-06,Kathmandu,24.0,8.5,56.5,8.9,839.3
2022-05-07,Kathmandu,25.2,20.4,67.4,7.1,842.5
2022-05-08,Kathmandu,21.2,14.0,73.0,2.6,842.0
2022-05-09,Kathmandu,19.0,18.8,63.5,9.5,843.0
2022-05-10,Kathmandu,26.0,16.6,78.8,8.9,845.9
2022-05-11,Kathmandu,22.1,0.0,64.4,5.4,846.6
2022-05-12,Kathmandu,23.1,19.7,81.4,3.8,842.0
2022-05-13,Kathmandu,20.0,11.9,66.4,2.6,842.6
2022-05-14,Kathmandu,26.5,21.1,70.2,4.5,848.3
2022-05-15,Kathmandu,25.3,21.6,74.1,10.4,850.1
2022-05-16,Kathmandu,25.3,23.2,78.1,2.6,848.8
2022-05-17,Kathmandu,25.3,0.0,51.7,10.9,840.1
2022-05-18,Kathmandu,20.7,14.9,61.4,6.9,848.6
2022-05-19,Kathmandu,22.9,25.4,73.9,4.5,850.6
2022-05-20,Kathmandu,24.0,6.3,56.2,9.0,839.9
2022-05-21,Kathmandu,23.5,0.0,61.2,4.4,848.2
2022-05-22,Kathmandu,24.5,18.5,66.7,4.0,845.7
2022-05-23,Kathmandu,25.6,33.3,82.1,8.0,844.0
2022-05-24,Kathmandu,27.2,20.0,75.9,4.6,845.3
2022-05-25,Kathmandu,22.3,26.8,82.8,4.4,846.3
2022-05-26,Kathmandu,25.3,6.4,61.2,3.1,848.5
2022-05-27,Kathmandu,26.8,19.0,72.1,4.0,848.3
