date,district,river,river_flow_cumecs,hydro_plant,plant_capacity_mw,generation_mw
2023-10-11,Kathmandu,Bagmati,39.19,Bagmati Small Hydro,10.0,6.53
2023-10-12,Kathmandu,Bagmati,35.83,Bagmati Small Hydro,10.0,6.52
2023-10-13,Kathmandu,Bagmati,35.06,Bagmati Small Hydro,10.0,6.53
2023-10-14,Kathmandu,Bagmati,38.84,Bagmati Small Hydro,10.0,6.98
2023-10-15,Kathmandu,Bagmati,42.62,Bagmati Small Hydro,10.0,7.13
2023-10-16,Kathmandu,Bagmati,37.76,Bagmati Small Hydro,10.0,6.29
2023-10-17,Kathmandu,Bagmati,35.1,Bagmati Small Hydro,10.0,6.17
2023-10-18,Kathmandu,Bagmati,39.05,Bagmati Small Hydro,10.0,7.28
2023-10-19,Kathmandu,Bagmati,36.72,Bagmati Small Hydro,10.0,6.42
2023-10-20,Kathmandu,Bagmati,37.74,Bagmati Small Hydro,10.0,7.02
2023-10-21,Kathmandu,Bagmati,39.37,Bagmati Small Hydro,10.0,6.7
2023-10-22,Kathmandu,Bagmati,45.91,Bagmati Small Hydro,10.0,7.4
2023-10-23,Kathmandu,Bagmati,37.0,Bagmati Small Hydro,10.0,6.79
2023-10-24,Kathmandu,Bagmati,35.86,Bagmati Small Hydro,10.0,6.39
2023-10-25,Kathmandu,Bagmati,35.68,Bagmati Small Hydro,10.0,6.84
2023-10-26,Kathmandu,Bagmati,38.78,Bagmati Small Hydro,10.0,6.85
2023-10-27,Kathmandu,Bagmati,33.05,Bagmati Small Hydro,10.0,6.33
2023-10-28,Kathmandu,Bagmati,34.81,Bagmati Small Hydro,10.0,6.39
2023-10-29,Kathmandu,Bagmati,30.67,Bagmati Small Hydro,10.0,6.09
2023-10-30,Kathmandu,Bagmati,28.82,Bagmati Small Hydro,10.0,6.02
2023-10-31,Kathmandu,Bagmati,29.11,Bagmati Small Hydro,10.0,5.76
2023-11-01,Kathmandu,Bagmati,31.41,Bagmati Small Hydro,10.0,6.37
2023-11-02,Kathmandu,Bagmati,38.22,Bagmati Small Hydro,10.0,6.66
2023-11-03,Kathmandu,Bagmati,31.37,Bagmati Small Hydro,10.0,6.19
2023-11-04,Kathmandu,Bagmati,28.48,Bagmati Small Hydro,10.0,5.79
2023-11-05,Kathmandu,Bagmati,29.77,Bagmati Small Hydro,10.0,5.68
2023-11-06,Kathmandu,Bagmati,36.97,Bagmati Small Hydro,10.0,6.7
2023-11-07,Kathmandu,Bagmati,33.14,Bagmati Small Hydro,10.0,6.26
2023-11-08,Kathmandu,Bagmati,27.72,Bagmati Small Hydro,10.0,5.46
2023-11-09,Kathmandu,Bagmati,24.73,Bagmati Small Hydro,10.0,5.25
2023-11-10,Kathmandu,Bagmati,29.46,Bagmati Small Hydro,10.0,5.85
2023-11-11,Kathmandu,Bagmati,22.96,Bagmati Small Hydro,10.0,4.93
2023-11-12,Kathmandu,Bagmati,26.5,Bagmati Small Hydro,10.0,5.43
2023-11-13,Kathmandu,Bagmati,32.8,Bagmati Small Hydro,10.0,6.2
2023-11-14,Kathmandu,Bagmati,29.27,Bagmati Small Hydro,10.0,5.74
2023-11-15,Kathmandu,Bagmati,25.33,Bagmati Small Hydro,10.0,5.3
2023-11-16,Kathmandu,Bagmati,25.92,Bagmati Small Hydro,10.0,5.26
2023-11-17,Kathmandu,Bagmati,26.09,Bagmati Small Hydro,10.0,5.82
2023-11-18,Kathmandu,Bagmati,23.26,Bagmati Small Hydro,10.0,4.77
2023-11-19,Kathmandu,Bagmati,27.45,Bagmati Small Hydro,10.0,5.47
2023-11-20,Kathmandu,Bagmati,27.04,Bagmati Small Hydro,10.0,5.43
2023-11-21,Kathmandu,Bagmati,25.49,Bagmati Small Hydro,10.0,5.63
2023-11-22,Kathmandu,Bagmati,25.26,Bagmati Small Hydro,10.0,5.06
2023-11-23,Kathmandu,Bagmati,24.64,Bagmati Small Hydro,10.0,5.25
2023-11-24,Kathmandu,Bagmati,27.53,Bagmati Small Hydro,10.0,5.62
2023-11-25,Kathmandu,Bagmati,27.22,Bagmati Small Hydro,10.0,5.59
2023-11-26,Kathmandu,Bagmati,24.45,Bagmati Small Hydro,10.0,5.35
2023-11-27,Kathmandu,Bagmati,29.66,Bagmati Small Hydro,10.0,6.06
2023-11-28,Kathmandu,Bagmati,25.53,Bagmati Small Hydro,10.0,5.24
2023-11-29,Kathmandu,Bagmati,27.58,Bagmati Small Hydro,10.0,5.62
2023-11-30,Kathmandu,Bagmati,28.88,Bagmati Small Hydro,10.0,5.43
2023-12-01,Kathmandu,Bagmati,28.85,Bagmati Small Hydro,10.0,5.77
2023-12-02,Kathmandu,Bagmati,24.1,Bagmati Small Hydro,10.0,4.98
2023-12-03,Kathmandu,Bagmati,27.83,Bagmati Small Hydro,10.0,5.59
2023-12-04,Kathmandu,Bagmati,25.2,Bagmati Small Hydro,10.0,5.0
2023-12-05,Kathmandu,Bagmati,27.39,Bagmati Small Hydro,10.0,5.63
2023-12-06,Kathmandu,Bagmati,26.4,Bagmati Small Hydro,10.0,5.15
2023-12-07,Kathmandu,Bagmati,25.43,Bagmati Small Hydro,10.0,5.32
2023-12-08,Kathmandu,Bagmati,21.78,Bagmati Small Hydro,10.0,4.58
2023-12-09,Kathmandu,Bagmati,24.79,Bagmati Small Hydro,10.0,5.07
2023-12-10,Kathmandu,Bagmati,23.4,Bagmati Small Hydro,10.0,5.18
2023-12-11,Kathmandu,Bagmati,19.65,Bagmati Small Hydro,10.0,4.49
2023-12-12,Kathmandu,Bagmati,23.7,Bagmati Small Hydro,10.0,5.22
2023-12-13,Kathmandu,Bagmati,24.21,Bagmati Small Hydro,10.0,5.36
2023-12-14,Kathmandu,Bagmati,27.19,Bagmati Small Hydro,10.0,5.41
2023-12-15,Kathmandu,Bagmati,21.95,Bagmati Small Hydro,10.0,5.0
2023-12-16,Kathmandu,Bagmati,21.94,Bagmati Small Hydro,10.0,4.57
2023-12-17,Kathmandu,Bagmati,21.89,Bagmati Small Hydro,10.0,4.88
2023-12-18,Kathmandu,Bagmati,23.69,Bagmati Small Hydro,10.0,4.97
2023-12-19,Kathmandu,Bagmati,23.79,Bagmati Small Hydro,10.0,4.92
2023-12-20,Kathmandu,Bagmati,23.13,Bagmati Small Hydro,10.0,5.05
2023-12-21,Kathmandu,Bagmati,23.61,Bagmati Small Hydro,10.0,5.18
2023-12-22,Kathmandu,Bagmati,20.43,Bagmati Small Hydro,10.0,4.67
2023-12-23,Kathmandu,Bagmati,26.47,Bagmati Small Hydro,10.0,5.47
2023-12-24,Kathmandu,Bagmati,23.01,Bagmati Small Hydro,10.0,4.96
2023-12-25,Kathmandu,Bagmati,24.01,Bagmati Small Hydro,10.0,5.17
2023-12-26,Kathmandu,Bagmati,20.71,Bagmati Small Hydro,10.0,4.63
2023-12-27,Kathmandu,Bagmati,22.36,Bagmati Small Hydro,10.0,4.93
2023-12-28,Kathmandu,Bagmati,23.4,Bagmati Small Hydro,10.0,5.03
2023-12-29,Kathmandu,Bagmati,23.48,Bagmati Small Hydro,10.0,5.14
2023-12-30,Kathmandu,Bagmati,25.66,Bagmati Small Hydro,10.0,5.07
2023-12-31,Kathmandu,Bagmati,27.91,Bagmati Small Hydro,10.0,5.61
2024-01-01,Kathmandu,Bagmati,25.93,Bagmati Small Hydro,10.0,5.14
2024-01-02,Kathmandu,Bagmati,25.88,Bagmati Small Hydro,10.0,5.4
2024-01-03,Kathmandu,Bagmati,26.5,Bagmati Small Hydro,10.0,5.71
2024-01-04,Kathmandu,Bagmati,24.78,Bagmati Small Hydro,10.0,5.13
2024-01-05,Kathmandu,Bagmati,22.95,Bagmati Small Hydro,10.0,4.96
2024-01-06,Kathmandu,Bagmati,25.83,Bagmati Small Hydro,10.0,5.47
2024-01-07,Kathmandu,Bagmati,25.55,Bagmati Small Hydro,10.0,4.98
2024-01-08,Kathmandu,Bagmati,24.34,Bagmati Small Hydro,10.0,5.06
2024-01-09,Kathmandu,Bagmati,20.48,Bagmati Small Hydro,10.0,4.6
2024-01-10,Kathmandu,Bagmati,21.7,Bagmati Small Hydro,10.0,4.33
2024-01-11,Kathmandu,Bagmati,23.7,Bagmati Small Hydro,10.0,4.9
2024-01-12,Kathmandu,Bagmati,26.48,Bagmati Small Hydro,10.0,5.62
2024-01-13,Kathmandu,Bagmati,24.5,Bagmati Small Hydro,10.0,5.32
2024-01-14,Kathmandu,Bagmati,27.11,Bagmati Small Hydro,10.0,5.59
2024-01-15,Kathmandu,Bagmati,26.99,Bagmati Small Hydro,10.0,5.65
2024-01-16,Kathmandu,Bagmati,25.48,Bagmati Small Hydro,10.0,5.34
2024-01-17,Kathmandu,Bagmati,25.75,Bagmati Small Hydro,10.0,5.43
2024-01-18,Kathmandu,Bagmati,22.24,Bagmati Small Hydro,10.0,4.78
2024-01-19,Kathmandu,Bagmati,25.51,Bagmati Small Hydro,10.0,5.32
2024-01-20,Kathmandu,Bagmati,22.88,Bagmati Small Hydro,10.0,4.83
2024-01-21,Kathmandu,Bagmati,20.76,Bagmati Small Hydro,10.0,4.77
2024-01-22,Kathmandu,Bagmati,23.81,Bagmati Small Hydro,10.0,5.3
2024-01-23,Kathmandu,Bagmati,26.52,Bagmati Small Hydro,10.0,5.67
2024-01-24,Kathmandu,Bagmati,24.45,Bagmati Small Hydro,10.0,5.09
2024-01-25,Kathmandu,Bagmati,27.33,Bagmati Small Hydro,10.0,5.39
2024-01-26,Kathmandu,Bagmati,24.14,Bagmati Small Hydro,10.0,5.31
2024-01-27,Kathmandu,Bagmati,30.59,Bagmati Small Hydro,10.0,6.06
2024-01-28,Kathmandu,Bagmati,25.24,Bagmati Small Hydro,10.0,5.32
2024-01-29,Kathmandu,Bagmati,23.92,Bagmati Small Hydro,10.0,4.98
2024-01-30,Kathmandu,Bagmati,21.66,Bagmati Small Hydro,10.0,4.8
2024-01-31,Kathmandu,Bagmati,25.98,Bagmati Small Hydro,10.0,5.2
2024-02-01,Kathmandu,Bagmati,22.74,Bagmati Small Hydro,10.0,5.0
2024-02-02,Kathmandu,Bagmati,22.36,Bagmati Small Hydro,10.0,5.05
2024-02-03,Kathmandu,Bagmati,25.19,Bagmati Small Hydro,10.0,5.52
2024-02-04,Kathmandu,Bagmati,24.93,Bagmati Small Hydro,10.0,5.34
2024-02-05,Kathmandu,Bagmati,25.06,Bagmati Small Hydro,10.0,5.03
2024-02-06,Kathmandu,Bagmati,22.64,Bagmati Small Hydro,10.0,4.92
2024-02-07,Kathmandu,Bagmati,22.41,Bagmati Small Hydro,10.0,5.17
2024-02-08,Kathmandu,Bagmati,23.97,Bagmati Small Hydro,10.0,4.95
2024-02-09,Kathmandu,Bagmati,26.82,Bagmati Small Hydro,10.0,5.48
2024-02-10,Kathmandu,Bagmati,29.28,Bagmati Small Hydro,10.0,6.05
2024-02-11,Kathmandu,Bagmati,26.01,Bagmati Small Hydro,10.0,5.48
2024-02-12,Kathmandu,Bagmati,29.85,Bagmati Small Hydro,10.0,6.31
2024-02-13,Kathmandu,Bagmati,25.8,Bagmati Small Hydro,10.0,5.23
2024-02-14,Kathmandu,Bagmati,24.37,Bagmati Small Hydro,10.0,4.99
2024-02-15,Kathmandu,Bagmati,26.17,Bagmati Small Hydro,10.0,5.6
2024-02-16,Kathmandu,Bagmati,27.7,Bagmati Small Hydro,10.0,5.4
2024-02-17,Kathmandu,Bagmati,28.35,Bagmati Small Hydro,10.0,5.65
2024-02-18,Kathmandu,Bagmati,28.01,Bagmati Small Hydro,10.0,5.63
2024-02-19,Kathmandu,Bagmati,25.76,Bagmati Small Hydro,10.0,5.51
2024-02-20,Kathmandu,Bagmati,23.99,Bagmati Small Hydro,10.0,5.18
2024-02-21,Kathmandu,Bagmati,26.98,Bagmati Small Hydro,10.0,5.58
2024-02-22,Kathmandu,Bagmati,28.66,Bagmati Small Hydro,10.0,5.66
2024-02-23,Kathmandu,Bagmati,25.71,Bagmati Small Hydro,10.0,5.53
2024-02-24,Kathmandu,Bagmati,25.37,Bagmati Small Hydro,10.0,5.93
2024-02-25,Kathmandu,Bagmati,26.33,Bagmati Small Hydro,10.0,5.53
2024-02-26,Kathmandu,Bagmati,24.43,Bagmati Small Hydro,10.0,5.17
2024-02-27,Kathmandu,Bagmati,27.04,Bagmati Small Hydro,10.0,5.3
2024-02-28,Kathmandu,Bagmati,28.78,Bagmati Small Hydro,10.0,5.63
2024-02-29,Kathmandu,Bagmati,30.04,Bagmati Small Hydro,10.0,5.86
2024-03-01,Kathmandu,Bagmati,25.85,Bagmati Small Hydro,10.0,5.27
2024-03-02,Kathmandu,Bagmati,26.88,Bagmati Small Hydro,10.0,5.49
2024-03-03,Kathmandu,Bagmati,24.6,Bagmati Small Hydro,10.0,5.45
2024-03-04,Kathmandu,Bagmati,26.68,Bagmati Small Hydro,10.0,5.67
2024-03-05,Kathmandu,Bagmati,27.59,Bagmati Small Hydro,10.0,5.56
2024-03-06,Kathmandu,Bagmati,28.42,Bagmati Small Hydro,10.0,5.49
2024-03-07,Kathmandu,Bagmati,25.81,Bagmati Small Hydro,10.0,5.56
2024-03-08,Kathmandu,Bagmati,26.19,Bagmati Small Hydro,10.0,5.39
2024-03-09,Kathmandu,Bagmati,24.03,Bagmati Small Hydro,10.0,4.83
2024-03-10,Kathmandu,Bagmati,29.97,Bagmati Small Hydro,10.0,6.01
2024-03-11,Kathmandu,Bagmati,32.44,Bagmati Small Hydro,10.0,6.37
2024-03-12,Kathmandu,Bagmati,28.73,Bagmati Small Hydro,10.0,5.32
2024-03-13,Kathmandu,Bagmati,30.53,Bagmati Small Hydro,10.0,5.81
2024-03-14,Kathmandu,Bagmati,31.74,Bagmati Small Hydro,10.0,6.08
2024-03-15,Kathmandu,Bagmati,28.96,Bagmati Small Hydro,10.0,5.89
2024-03-16,Kathmandu,Bagmati,32.29,Bagmati Small Hydro,10.0,6.07
2024-03-17,Kathmandu,Bagmati,35.24,Bagmati Small Hydro,10.0,6.32
2024-03-18,Kathmandu,Bagmati,41.91,Bagmati Small Hydro,10.0,7.27
2024-03-19,Kathmandu,Bagmati,31.88,Bagmati Small Hydro,10.0,6.03
2024-03-20,Kathmandu,Bagmati,31.96,Bagmati Small Hydro,10.0,6.22
2024-03-21,Kathmandu,Bagmati,33.76,Bagmati Small Hydro,10.0,6.11
2024-03-22,Kathmandu,Bagmati,37.15,Bagmati Small Hydro,10.0,6.41
2024-03-23,Kathmandu,Bagmati,39.56,Bagmati Small Hydro,10.0,7.06
2024-03-24,Kathmandu,Bagmati,41.77,Bagmati Small Hydro,10.0,7.16
2024-03-25,Kathmandu,Bagmati,41.99,Bagmati Small Hydro,10.0,7.32
2024-03-26,Kathmandu,Bagmati,42.47,Bagmati Small Hydro,10.0,7.05
2024-03-27,Kathmandu,Bagmati,33.89,Bagmati Small Hydro,10.0,6.19
2024-03-28,Kathmandu,Bagmati,38.76,Bagmati Small Hydro,10.0,7.11
2024-03-29,Kathmandu,Bagmati,35.71,Bagmati Small Hydro,10.0,6.23
2024-03-30,Kathmandu,Bagmati,32.81,Bagmati Small Hydro,10.0,6.45
2024-03-31,Kathmandu,Bagmati,36.64,Bagmati Small Hydro,10.0,6.89
2024-04-01,Kathmandu,Bagmati,31.72,Bagmati Small Hydro,10.0,6.25
2024-04-02,Kathmandu,Bagmati,42.15,Bagmati Small Hydro,10.0,6.99
2024-04-03,Kathmandu,Bagmati,42.18,Bagmati Small Hydro,10.0,6.96
2024-04-04,Kathmandu,Bagmati,42.39,Bagmati Small Hydro,10.0,7.11
2024-04-05,Kathmandu,Bagmati,37.9,Bagmati Small Hydro,10.0,6.49
2024-04-06,Kathmandu,Bagmati,37.18,Bagmati Small Hydro,10.0,6.49
2024-04-07,Kathmandu,Bagmati,47.86,Bagmati Small Hydro,10.0,7.73
2024-04-08,Kathmandu,Bagmati,32.17,Bagmati Small Hydro,10.0,6.27
2024-04-09,Kathmandu,Bagmati,48.34,Bagmati Small Hydro,10.0,7.38
2024-04-10,Kathmandu,Bagmati,38.77,Bagmati Small Hydro,10.0,6.97
2024-04-11,Kathmandu,Bagmati,47.88,Bagmati Small Hydro,10.0,7.69
2024-04-12,Kathmandu,Bagmati,44.42,Bagmati Small Hydro,10.0,7.65
2024-04-13,Kathmandu,Bagmati,52.48,Bagmati Small Hydro,10.0,8.03
2024-04-14,Kathmandu,Bagmati,66.01,Bagmati Small Hydro,10.0,8.86
2024-04-15,Kathmandu,Bagmati,44.91,Bagmati Small Hydro,10.0,7.46
2024-04-16,Kathmandu,Bagmati,47.93,Bagmati Small Hydro,10.0,7.81
2024-04-17,Kathmandu,Bagmati,41.96,Bagmati Small Hydro,10.0,6.84
2024-04-18,Kathmandu,Bagmati,50.91,Bagmati Small Hydro,10.0,7.76
2024-04-19,Kathmandu,Bagmati,48.47,Bagmati Small Hydro,10.0,7.62
2024-04-20,Kathmandu,Bagmati,53.02,Bagmati Small Hydro,10.0,7.87
2024-04-21,Kathmandu,Bagmati,49.07,Bagmati Small Hydro,10.0,7.77
2024-04-22,Kathmandu,Bagmati,46.72,Bagmati Small Hydro,10.0,7.64
2024-04-23,Kathmandu,Bagmati,43.6,Bagmati Small Hydro,10.0,7.34
2024-04-24,Kathmandu,Bagmati,59.18,Bagmati Small Hydro,10.0,8.23
2024-04-25,Kathmandu,Bagmati,47.65,Bagmati Small Hydro,10.0,7.4
2024-04-26,Kathmandu,Bagmati,50.64,Bagmati Small Hydro,10.0,8.03
2024-04-27,Kathmandu,Bagmati,62.95,Bagmati Small Hydro,10.0,8.54
2024-04-28,Kathmandu,Bagmati,52.82,Bagmati Small Hydro,10.0,7.67
2024-04-29,Kathmandu,Bagmati,74.92,Bagmati Small Hydro,10.0,8.86
2024-04-30,Kathmandu,Bagmati,74.61,Bagmati Small Hydro,10.0,8.44
2024-05-01,Kathmandu,Bagmati,67.47,Bagmati Small Hydro,10.0,8.66
2024-05-02,Kathmandu,Bagmati,73.26,Bagmati Small Hydro,10.0,8.81
2024-05-03,Kathmandu,Bagmati,71.42,Bagmati Small Hydro,10.0,8.65
2024-05-04,Kathmandu,Bagmati,76.79,Bagmati Small Hydro,10.0,9.4
2024-05-05,Kathmandu,Bagmati,75.38,Bagmati Small Hydro,10.0,8.62
2024-05-06,Kathmandu,Bagmati,78.28,Bagmati Small Hydro,10.0,9.21
2024-05-07,Kathmandu,Bagmati,73.3,Bagmati Small Hydro,10.0,9.44
2024-05-08,Kathmandu,Bagmati,58.52,Bagmati Small Hydro,10.0,8.5
2024-05-09,Kathmandu,Bagmati,67.37,Bagmati Small Hydro,10.0,8.64
2024-05-10,Kathmandu,Bagmati,49.51,Bagmati Small Hydro,10.0,7.43
2024-05-11,Kathmandu,Bagmati,44.34,Bagmati Small Hydro,10.0,7.02
2024-05-12,Kathmandu,Bagmati,40.96,Bagmati Small Hydro,10.0,6.94
2024-05-13,Kathmandu,Bagmati,47.11,Bagmati Small Hydro,10.0,7.37
2024-05-14,Kathmandu,Bagmati,48.4,Bagmati Small Hydro,10.0,7.45
2024-05-15,Kathmandu,Bagmati,61.89,Bagmati Small Hydro,10.0,8.32
2024-05-16,Kathmandu,Bagmati,76.69,Bagmati Small Hydro,10.0,8.94
2024-05-17,Kathmandu,Bagmati,76.63,Bagmati Small Hydro,10.0,9.1
2024-05-18,Kathmandu,Bagmati,83.86,Bagmati Small Hydro,10.0,8.83
2024-05-19,Kathmandu,Bagmati,50.58,Bagmati Small Hydro,10.0,7.61
2024-05-20,Kathmandu,Bagmati,67.34,Bagmati Small Hydro,10.0,8.6
2024-05-21,Kathmandu,Bagmati,50.87,Bagmati Small Hydro,10.0,7.74
2024-05-22,Kathmandu,Bagmati,47.12,Bagmati Small Hydro,10.0,7.94
2024-05-23,Kathmandu,Bagmati,60.44,Bagmati Small Hydro,10.0,8.39
2024-05-24,Kathmandu,Bagmati,61.3,Bagmati Small Hydro,10.0,7.97
2024-05-25,Kathmandu,Bagmati,61.9,Bagmati Small Hydro,10.0,8.51
2024-05-26,Kathmandu,Bagmati,65.07,Bagmati Small Hydro,10.0,8.69
2024-05-27,Kathmandu,Bagmati,68.52,Bagmati Small Hydro,10.0,8.66
2024-05-28,Kathmandu,Bagmati,69.86,Bagmati Small Hydro,10.0,8.42
2024-05-29,Kathmandu,Bagmati,53.38,Bagmati Small Hydro,10.0,8.37
2024-05-30,Kathmandu,Bagmati,40.69,Bagmati Small Hydro,10.0,6.78
2024-05-31,Kathmandu,Bagmati,73.6,Bagmati Small Hydro,10.0,9.05
2024-06-01,Kathmandu,Bagmati,63.84,Bagmati Small Hydro,10.0,8.54
2024-06-02,Kathmandu,Bagmati,67.93,Bagmati Small Hydro,10.0,8.82
2024-06-03,Kathmandu,Bagmati,63.62,Bagmati Small Hydro,10.0,8.92
2024-06-04,Kathmandu,Bagmati,81.83,Bagmati Small Hydro,10.0,9.27
2024-06-05,Kathmandu,Bagmati,78.85,Bagmati Small Hydro,10.0,8.88
2024-06-06,Kathmandu,Bagmati,90.89,Bagmati Small Hydro,10.0,9.63
2024-06-07,Kathmandu,Bagmati,88.59,Bagmati Small Hydro,10.0,9.1
2024-06-08,Kathmandu,Bagmati,68.99,Bagmati Small Hydro,10.0,8.75
2024-06-09,Kathmandu,Bagmati,97.41,Bagmati Small Hydro,10.0,9.08
2024-06-10,Kathmandu,Bagmati,87.42,Bagmati Small Hydro,10.0,8.96
2024-06-11,Kathmandu,Bagmati,83.61,Bagmati Small Hydro,10.0,9.18
2024-06-12,Kathmandu,Bagmati,105.45,Bagmati Small Hydro,10.0,9.67
2024-06-13,Kathmandu,Bagmati,109.08,Bagmati Small Hydro,10.0,9.12
2024-06-14,Kathmandu,Bagmati,107.79,Bagmati Small Hydro,10.0,9.73
2024-06-15,Kathmandu,Bagmati,121.93,Bagmati Small Hydro,10.0,9.49
2024-06-16,Kathmandu,Bagmati,123.75,Bagmati Small Hydro,10.0,10.0
2024-06-17,Kathmandu,Bagmati,88.5,Bagmati Small Hydro,10.0,9.18
2024-06-18,Kathmandu,Bagmati,94.18,Bagmati Small Hydro,10.0,9.07
2024-06-19,Kathmandu,Bagmati,85.3,Bagmati Small Hydro,10.0,9.22
2024-06-20,Kathmandu,Bagmati,105.06,Bagmati Small Hydro,10.0,9.29
2024-06-21,Kathmandu,Bagmati,80.99,Bagmati Small Hydro,10.0,9.44
2024-06-22,Kathmandu,Bagmati,104.7,Bagmati Small Hydro,10.0,9.55
2024-06-23,Kathmandu,Bagmati,91.79,Bagmati Small Hydro,10.0,9.3
2024-06-24,Kathmandu,Bagmati,88.63,Bagmati Small Hydro,10.0,9.44
2024-06-25,Kathmandu,Bagmati,75.52,Bagmati Small Hydro,10.0,8.67
2024-06-26,Kathmandu,Bagmati,103.27,Bagmati Small Hydro,10.0,9.16
2024-06-27,Kathmandu,Bagmati,111.24,Bagmati Small Hydro,10.0,9.75
2024-06-28,Kathmandu,Bagmati,82.19,Bagmati Small Hydro,10.0,8.82
2024-06-29,Kathmandu,Bagmati,73.58,Bagmati Small Hydro,10.0,8.58
2024-06-30,Kathmandu,Bagmati,71.02,Bagmati Small Hydro,10.0,9.0
2024-07-01,Kathmandu,Bagmati,80.88,Bagmati Small Hydro,10.0,9.23
2024-07-02,Kathmandu,Bagmati,100.35,Bagmati Small Hydro,10.0,9.13
2024-07-03,Kathmandu,Bagmati,81.42,Bagmati Small Hydro,10.0,8.94
2024-07-04,Kathmandu,Bagmati,118.77,Bagmati Small Hydro,10.0,9.44
2024-07-05,Kathmandu,Bagmati,117.41,Bagmati Small Hydro,10.0,10.0
2024-07-06,Kathmandu,Bagmati,123.25,Bagmati Small Hydro,10.0,10.0
2024-07-07,Kathmandu,Bagmati,122.97,Bagmati Small Hydro,10.0,9.62
2024-07-08,Kathmandu,Bagmati,104.17,Bagmati Small Hydro,10.0,9.71
2024-07-09,Kathmandu,Bagmati,92.32,Bagmati Small Hydro,10.0,8.97
2024-07-10,Kathmandu,Bagmati,92.11,Bagmati Small Hydro,10.0,9.16
2024-07-11,Kathmandu,Bagmati,101.06,Bagmati Small Hydro,10.0,9.53
2024-07-12,Kathmandu,Bagmati,79.95,Bagmati Small Hydro,10.0,9.19
2024-07-13,Kathmandu,Bagmati,69.34,Bagmati Small Hydro,10.0,8.69
2024-07-14,Kathmandu,Bagmati,70.59,Bagmati Small Hydro,10.0,8.83
2024-07-15,Kathmandu,Bagmati,83.14,Bagmati Small Hydro,10.0,9.17
2024-07-16,Kathmandu,Bagmati,83.36,Bagmati Small Hydro,10.0,9.11
2024-07-17,Kathmandu,Bagmati,100.34,Bagmati Small Hydro,10.0,9.41
2024-07-18,Kathmandu,Bagmati,120.88,Bagmati Small Hydro,10.0,9.6
2024-07-19,Kathmandu,Bagmati,107.65,Bagmati Small Hydro,10.0,9.66
2024-07-20,Kathmandu,Bagmati,107.25,Bagmati Small Hydro,10.0,9.7
2024-07-21,Kathmandu,Bagmati,98.5,Bagmati Small Hydro,10.0,9.52
2024-07-22,Kathmandu,Bagmati,106.63,Bagmati Small Hydro,10.0,9.24
2024-07-23,Kathmandu,Bagmati,108.18,Bagmati Small Hydro,10.0,9.31
2024-07-24,Kathmandu,Bagmati,90.24,Bagmati Small Hydro,10.0,9.42
2024-07-25,Kathmandu,Bagmati,109.55,Bagmati Small Hydro,10.0,10.0
2024-07-26,Kathmandu,Bagmati,108.3,Bagmati Small Hydro,10.0,9.64
2024-07-27,Kathmandu,Bagmati,128.93,Bagmati Small Hydro,10.0,9.66
2024-07-28,Kathmandu,Bagmati,121.76,Bagmati Small Hydro,10.0,9.8
2024-07-29,Kathmandu,Bagmati,113.58,Bagmati Small Hydro,10.0,9.33
2024-07-30,Kathmandu,Bagmati,100.26,Bagmati Small Hydro,10.0,9.86
2024-07-31,Kathmandu,Bagmati,83.16,Bagmati Small Hydro,10.0,9.2
2024-08-01,Kathmandu,Bagmati,103.93,Bagmati Small Hydro,10.0,9.35
2024-08-02,Kathmandu,Bagmati,86.85,Bagmati Small Hydro,10.0,9.19
2024-08-03,Kathmandu,Bagmati,59.2,Bagmati Small Hydro,10.0,8.14
2024-08-04,Kathmandu,Bagmati,59.13,Bagmati Small Hydro,10.0,8.59
2024-08-05,Kathmandu,Bagmati,84.17,Bagmati Small Hydro,10.0,9.12
2024-08-06,Kathmandu,Bagmati,96.9,Bagmati Small Hydro,10.0,9.48
2024-08-07,Kathmandu,Bagmati,106.94,Bagmati Small Hydro,10.0,9.75
2024-08-08,Kathmandu,Bagmati,102.12,Bagmati Small Hydro,10.0,9.3
2024-08-09,Kathmandu,Bagmati,102.55,Bagmati Small Hydro,10.0,9.58
2024-08-10,Kathmandu,Bagmati,106.0,Bagmati Small Hydro,10.0,9.65
2024-08-11,Kathmandu,Bagmati,100.07,Bagmati Small Hydro,10.0,9.04
2024-08-12,Kathmandu,Bagmati,92.75,Bagmati Small Hydro,10.0,9.43
2024-08-13,Kathmandu,Bagmati,82.06,Bagmati Small Hydro,10.0,9.11
2024-08-14,Kathmandu,Bagmati,81.33,Bagmati Small Hydro,10.0,9.14
2024-08-15,Kathmandu,Bagmati,100.52,Bagmati Small Hydro,10.0,9.5
2024-08-16,Kathmandu,Bagmati,94.48,Bagmati Small Hydro,10.0,9.47
2024-08-17,Kathmandu,Bagmati,97.16,Bagmati Small Hydro,10.0,9.82
2024-08-18,Kathmandu,Bagmati,70.61,Bagmati Small Hydro,10.0,8.46
2024-08-19,Kathmandu,Bagmati,102.9,Bagmati Small Hydro,10.0,9.43
2024-08-20,Kathmandu,Bagmati,82.74,Bagmati Small Hydro,10.0,9.32
2024-08-21,Kathmandu,Bagmati,103.25,Bagmati Small Hydro,10.0,9.67
2024-08-22,Kathmandu,Bagmati,59.96,Bagmati Small Hydro,10.0,8.42
